"CompoundID","mf","mw","Name","Compound_id","Compound_common_name","Compound_synonyms","Molecular_weight","Smiles","Links","EC","Reaction_equation","Pathway","TERM","LINK","judge"
"Compound_1500","C20H22O6",358.14012,"Pedicellin","CPD-8912","(-)-matairesinol","(3R,4R)-3,4-<i>bis</i>[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one*3R,4R)-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one",358.39,"COC3(\\C(\\O)=C/C=C(C[C@@H]2([C@@H](CC1(\\C=C(C(/O)=C\\C=1)\\OC))C(=O)OC2))\\C=3)","CHEBI:6698*METABOLIGHTS:MTBLC65005*HMDB:HMDB35698*DRUGBANK:DB04200*CHEMSPIDER:106491*CHEBI:65005*PUBCHEM:119205*LIGAND-CPD:C10682","RXN-8681","(3R,4R)-3,4-bis(4-hydroxy-3-methoxybenzyl)tetrahydro-2-furanol + NAD+  ->  (-)-matairesinol + NADH + H+","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1500","C20H22O6",358.14012,"Pedicellin","CPD-8906","(-)-pinoresinol","",358.39,"COC1(\\C(\\O)=C/C=C(/C=1)/[C@@H]4(OC[C@H]3([C@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC67245*LIGAND-CPD:C10872*LIGAND-CPD:C20455*CHEBI:67245*PUBCHEM:12309636","RXN-17353","2 coniferyl alcohol radical  ->  (-)-pinoresinol","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1500","C20H22O6",358.14012,"Pedicellin","CPD-8906","(-)-pinoresinol","",358.39,"COC1(\\C(\\O)=C/C=C(/C=1)/[C@@H]4(OC[C@H]3([C@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC67245*LIGAND-CPD:C10872*LIGAND-CPD:C20455*CHEBI:67245*PUBCHEM:12309636","EC-1.23.1.3","(-)-pinoresinol + NADPH + H+  ->  (-)-lariciresinol + NADP+","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1500","C20H22O6",358.14012,"Pedicellin","CPD-8905","(+)-pinoresinol","",358.39,"COC1(/C=C(\\C=C/C(/O)=1)/[C@H]3(OC[C@@H]4([C@@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC40*CHEBI:40*CHEMSPIDER:66116*PUBCHEM:73399*LIGAND-CPD:C05366","RXN-8677","2 coniferyl alcohol radical  ->  (+)-pinoresinol","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1500","C20H22O6",358.14012,"Pedicellin","CPD-8905","(+)-pinoresinol","",358.39,"COC1(/C=C(\\C=C/C(/O)=1)/[C@H]3(OC[C@@H]4([C@@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC40*CHEBI:40*CHEMSPIDER:66116*PUBCHEM:73399*LIGAND-CPD:C05366","EC-1.23.1.1","(+)-pinoresinol + NADPH + H+  ->  (+)-lariciresinol + NADP+","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1664","C11H10O4",206.05693,"Scoparone","CPD-9836","scoparone","scoparon*6,7-dimethylesculetin*6,7-dimethoxycoumarin",206.198,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\OC))(=O)","","RXN-9272","scopoletin  ->  a demethylated methyl donor + scoparone","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1664","C11H10O4",206.05693,"Scoparone","CPD-9836","scoparone","scoparon*6,7-dimethylesculetin*6,7-dimethoxycoumarin",206.198,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\OC))(=O)","","RXN-9271","isoscopoletin  ->  a demethylated methyl donor + scoparone","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9272","scopoletin  ->  a demethylated methyl donor + scoparone","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9273","scopoletin  ->  ayapin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","EC-2.4.1.128","UDP-alpha-D-glucose + scopoletin  ->  scopolin + UDP + H+","superpathway of scopolin and esculin biosynthesis","PWY-7186","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7186","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-14072","(Z)-6'-hydroxyferulate  ->  scopoletin","superpathway of scopolin and esculin biosynthesis","PWY-7186","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7186","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","EC-2.1.1","S-adenosyl-L-methionine + esculetin  ->  scopoletin + S-adenosyl-L-homocysteine + H+","superpathway of scopolin and esculin biosynthesis","PWY-7186","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7186","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-12350","trans-6-hydroxyferuloyl-CoA  ->  scopoletin + coenzyme A","coumarins biosynthesis (engineered)","PWY-7398","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7398","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-12350","trans-6-hydroxyferuloyl-CoA  ->  scopoletin + coenzyme A","scopoletin biosynthesis","PWY-6792","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6792","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9263","S-adenosyl-L-methionine + esculetin  ->  a demethylated methyl donor + scopoletin + S-adenosyl-L-homocysteine","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9270","2-hydroxyferulate  ->  scopoletin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9271","isoscopoletin  ->  a demethylated methyl donor + scoparone","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9274","isoscopoletin  ->  ayapin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9265","herniarin  ->  isoscopoletin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1666","C10H8O4",192.04129,"Scopoletin-isoform2","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9289","esculetin  ->  a demethylated methyl donor + isoscopoletin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9272","scopoletin  ->  a demethylated methyl donor + scoparone","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9273","scopoletin  ->  ayapin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","EC-2.4.1.128","UDP-alpha-D-glucose + scopoletin  ->  scopolin + UDP + H+","superpathway of scopolin and esculin biosynthesis","PWY-7186","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7186","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-14072","(Z)-6'-hydroxyferulate  ->  scopoletin","superpathway of scopolin and esculin biosynthesis","PWY-7186","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7186","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","EC-2.1.1","S-adenosyl-L-methionine + esculetin  ->  scopoletin + S-adenosyl-L-homocysteine + H+","superpathway of scopolin and esculin biosynthesis","PWY-7186","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7186","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-12350","trans-6-hydroxyferuloyl-CoA  ->  scopoletin + coenzyme A","coumarins biosynthesis (engineered)","PWY-7398","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7398","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-12350","trans-6-hydroxyferuloyl-CoA  ->  scopoletin + coenzyme A","scopoletin biosynthesis","PWY-6792","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6792","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9263","S-adenosyl-L-methionine + esculetin  ->  a demethylated methyl donor + scopoletin + S-adenosyl-L-homocysteine","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","SCOPOLETIN","scopoletin","7-hydroxy-6-methoxy-2<i>H</i>-chromen-2-one",192.171,"COC2(/C=C1(\\C=C/C(OC/1=C/C(/O)=2)=O))","REFMET:Scopoletin*METABOLIGHTS:MTBLC17488*HMDB:HMDB34344*CHEMSPIDER:4444113*PUBCHEM:5280460*CHEBI:17488*LIGAND-CPD:C01752*NCI:405647","RXN-9270","2-hydroxyferulate  ->  scopoletin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9271","isoscopoletin  ->  a demethylated methyl donor + scoparone","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9274","isoscopoletin  ->  ayapin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9265","herniarin  ->  isoscopoletin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1667","C10H8O4",192.0413,"Scopoletin-isoform3","CPD-9831","isoscopoletin","7-methoxyesculetin*7-methyl esculetin*6-hydroxy-7-methoxycoumarin",192.171,"C1(\\C=C/C2(/C(/O1)=C\\C(\\OC)=C(\\C=2)\\O))(=O)","","RXN-9289","esculetin  ->  a demethylated methyl donor + isoscopoletin","simple coumarins biosynthesis","PWY-5868","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5868","T"
"Compound_1685","C11H12O4",208.07264,"Sinapyl aldehyde-isoform1","SINAPALDEHYDE","sinapaldehyde","",208.213,"COC1(/C=C(/C=C/C=O)/C=C(C(\\O)=1)/OC)","REFMET:Sinapoyl aldehyde*METABOLIGHTS:MTBLC27949*CHEMSPIDER:4444359*CHEBI:27949*PUBCHEM:5280802*LIGAND-CPD:C05610","EC-1.2.1","sinapaldehyde + NADP+ + H2O  ->  sinapate + NADPH + 2 H+","ferulate and sinapate biosynthesis","PWY-5168","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5168","T"
"Compound_1685","C11H12O4",208.07264,"Sinapyl aldehyde-isoform1","SINAPALDEHYDE","sinapaldehyde","",208.213,"COC1(/C=C(/C=C/C=O)/C=C(C(\\O)=1)/OC)","REFMET:Sinapoyl aldehyde*METABOLIGHTS:MTBLC27949*CHEMSPIDER:4444359*CHEBI:27949*PUBCHEM:5280802*LIGAND-CPD:C05610","EC-2.4.1","UDP-alpha-D-glucose + sinapaldehyde  ->  sinapaldehyde glucoside + UDP + H+","monolignol glucosides biosynthesis","PWY-83","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-83","T"
"Compound_1685","C11H12O4",208.07264,"Sinapyl aldehyde-isoform1","SINAPALDEHYDE","sinapaldehyde","",208.213,"COC1(/C=C(/C=C/C=O)/C=C(C(\\O)=1)/OC)","REFMET:Sinapoyl aldehyde*METABOLIGHTS:MTBLC27949*CHEMSPIDER:4444359*CHEBI:27949*PUBCHEM:5280802*LIGAND-CPD:C05610","EC-1.1.1.195","sinapaldehyde + NADPH + H+  ->  sinapyl alcohol + NADP+","phenylpropanoid biosynthesis","PWY-361","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-361","T"
"Compound_1685","C11H12O4",208.07264,"Sinapyl aldehyde-isoform1","SINAPALDEHYDE","sinapaldehyde","",208.213,"COC1(/C=C(/C=C/C=O)/C=C(C(\\O)=1)/OC)","REFMET:Sinapoyl aldehyde*METABOLIGHTS:MTBLC27949*CHEMSPIDER:4444359*CHEBI:27949*PUBCHEM:5280802*LIGAND-CPD:C05610","EC-2.1.1.68","S-adenosyl-L-methionine + 5-hydroxy-coniferaldehyde  ->  S-adenosyl-L-homocysteine + sinapaldehyde + H+","phenylpropanoid biosynthesis","PWY-361","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-361","T"
"Compound_1685","C11H12O4",208.07264,"Sinapyl aldehyde-isoform1","SINAPALDEHYDE","sinapaldehyde","",208.213,"COC1(/C=C(/C=C/C=O)/C=C(C(\\O)=1)/OC)","REFMET:Sinapoyl aldehyde*METABOLIGHTS:MTBLC27949*CHEMSPIDER:4444359*CHEBI:27949*PUBCHEM:5280802*LIGAND-CPD:C05610","EC-2.1.1.68","S-adenosyl-L-methionine + 5-hydroxy-coniferaldehyde  ->  S-adenosyl-L-homocysteine + sinapaldehyde + H+","ferulate and sinapate biosynthesis","PWY-5168","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5168","T"
"Compound_1749","C30H48O3",456.35863,"Testosterone 17-Undecanoate","CPD-14496","ursolate","ursolic acid*prunol*malol*urson*3&beta;-hydroxyurs-12-en-28-oic acid*&beta;-ursolic acid",456.707,"C[C@H]5([C@H](C)[C@@H]2([C@@](C(O)=O)(CC[C@@]3(C)([C@]1(C)(CC[C@H]4([C@](C)(C)[C@@H](O)CC[C@](C)([C@H]1C\\C=C2/3)4))))CC5))","METABOLIGHTS:MTBLC9908*HMDB:HMDB02395*CHEBI:9908*KNAPSACK:C00003558*LIGAND-CPD:C08988*PUBCHEM:64945","RXN-13502","ursolic aldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  ursolate + an oxidized [NADPH-hemoprotein reductase] + H2O","ursolate biosynthesis","PWY-7068","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7068","T"
"Compound_1781","C10H10O4",194.05704,"trans-Ferulic acid","5-HYDROXY-CONIFERALDEHYDE","5-hydroxy-coniferaldehyde","",194.187,"COC1(\\C(\\O)=C(C=C(/C=C/C=O)/C=1)\\O)","CHEBI:31134*CHEMSPIDER:4445308*PUBCHEM:5282094*LIGAND-CPD:C12204","EC-2.1.1.68","S-adenosyl-L-methionine + 5-hydroxy-coniferaldehyde  ->  S-adenosyl-L-homocysteine + sinapaldehyde + H+","phenylpropanoid biosynthesis","PWY-361","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-361","T"
"Compound_1781","C10H10O4",194.05704,"trans-Ferulic acid","5-HYDROXY-CONIFERALDEHYDE","5-hydroxy-coniferaldehyde","",194.187,"COC1(\\C(\\O)=C(C=C(/C=C/C=O)/C=1)\\O)","CHEBI:31134*CHEMSPIDER:4445308*PUBCHEM:5282094*LIGAND-CPD:C12204","EC-2.1.1.68","S-adenosyl-L-methionine + 5-hydroxy-coniferaldehyde  ->  S-adenosyl-L-homocysteine + sinapaldehyde + H+","ferulate and sinapate biosynthesis","PWY-5168","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5168","T"
"Compound_1781","C10H10O4",194.05704,"trans-Ferulic acid","5-HYDROXY-CONIFERALDEHYDE","5-hydroxy-coniferaldehyde","",194.187,"COC1(\\C(\\O)=C(C=C(/C=C/C=O)/C=1)\\O)","CHEBI:31134*CHEMSPIDER:4445308*PUBCHEM:5282094*LIGAND-CPD:C12204","EC-1.14.14","coniferaldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  5-hydroxy-coniferaldehyde + an oxidized [NADPH-hemoprotein reductase] + H2O","phenylpropanoid biosynthesis","PWY-361","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-361","T"
"Compound_1781","C10H10O4",194.05704,"trans-Ferulic acid","5-HYDROXY-CONIFERALDEHYDE","5-hydroxy-coniferaldehyde","",194.187,"COC1(\\C(\\O)=C(C=C(/C=C/C=O)/C=1)\\O)","CHEBI:31134*CHEMSPIDER:4445308*PUBCHEM:5282094*LIGAND-CPD:C12204","EC-1.14.14","coniferaldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  5-hydroxy-coniferaldehyde + an oxidized [NADPH-hemoprotein reductase] + H2O","ferulate and sinapate biosynthesis","PWY-5168","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5168","T"
"Compound_1803","C16H18O9",354.09355,"Undulatoside A","SCOPOLIN","scopolin","",354.313,"COC2(\\C(\\O[C@H]1([C@@H]([C@H]([C@H](O)[C@@H](CO)O1)O)O))=C/C3(OC(\\C=C/C(/C=2)=3)=O))","PUBCHEM:439514*CHEBI:16065*METABOLIGHTS:MTBLC16065*CHEBI:9058*CHEMSPIDER:307225*PUBCHEM:346340*LIGAND-CPD:C01527*NCI:404560*CAS:531-44-2","EC-2.4.1.128","UDP-alpha-D-glucose + scopoletin  ->  scopolin + UDP + H+","superpathway of scopolin and esculin biosynthesis","PWY-7186","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7186","T"
